ts_ms,volume,energy_ratio,rel_dist_mm,delta_mm,phase_vel_mm_per_frame,power_thr,avg_power,min_power,max_power,power_pass,freq_used_1st,freq_used_2nd
1773845938019,2,1.334733,-0.681766,0.002236,0.001785,15000.0,54459.766,10282.224,184245.281,7,7,4
1773845938041,2,1.334733,-0.678859,0.000745,0.000910,15000.0,54473.777,10440.400,184427.344,7,7,6
1773845938064,2,1.333681,-0.678859,-0.000433,0.001075,15000.0,54084.758,9970.969,182490.563,7,7,4
1773845938083,2,1.333681,-0.678859,0.000892,0.001384,15000.0,54150.484,10085.866,183002.188,7,7,4
1773845938101,2,1.333681,-0.678859,-0.002587,0.000171,15000.0,53949.605,9917.927,181711.297,7,7,5
1773845938138,2,1.333681,-0.682222,0.003082,0.000340,15000.0,54036.309,10135.366,181652.234,7,7,5
1773845938156,2,1.335774,-0.678215,-0.004380,-0.000685,15000.0,53884.328,10036.838,182045.781,7,7,4
1773845938173,2,1.335774,-0.683909,0.004015,0.000205,15000.0,54011.574,10069.018,182206.609,7,7,6
1773845938191,2,1.335774,-0.678689,-0.003699,-0.000714,15000.0,54157.914,10346.833,182844.047,7,7,4
1773845938209,2,1.335774,-0.683497,-0.003457,-0.000888,15000.0,54341.402,10133.231,183971.563,7,7,4
1773845938210,2,1.335774,-0.687991,0.001379,-0.001228,15000.0,54136.734,10098.701,182683.438,7,7,5
1773845938234,2,1.330539,-0.686199,0.002576,0.000163,15000.0,54037.301,10487.853,181289.031,7,7,5
1773845938250,2,1.330539,-0.682850,0.012647,0.001889,15000.0,53874.355,10080.780,181624.078,7,7,4
1773845938272,2,1.330539,-0.666408,0.000928,0.002815,15000.0,54168.441,10201.657,183099.594,7,7,6
1773845938299,2,1.330539,-0.666408,0.001456,0.003797,15000.0,54404.395,9848.332,183266.594,7,7,5
1773845938317,2,1.329905,-0.664516,-0.004563,0.002609,15000.0,53986.004,9953.588,181781.797,7,7,3
1773845938339,2,1.329905,-0.670447,0.004255,0.002944,15000.0,54189.027,9964.764,182371.016,7,7,5
1773845938356,2,1.329905,-0.664916,0.003148,0.001045,15000.0,54329.516,9844.642,183117.797,7,7,3
1773845938384,2,1.329905,-0.660824,0.006674,0.002194,15000.0,54324.691,10355.321,183349.813,7,7,4
1773845938401,2,1.329839,-0.652148,-0.003158,0.001271,15000.0,54220.266,10303.431,183359.219,7,7,6
1773845938424,2,1.329839,-0.656254,0.004105,0.003005,15000.0,54192.961,10189.077,183005.500,7,7,5
1773845938442,2,1.329839,-0.650917,-0.004539,0.001246,15000.0,53921.559,10202.928,181701.922,7,7,5
1773845938465,2,1.329839,-0.656818,0.004387,0.001494,15000.0,54090.176,10025.966,182908.984,7,7,5
1773845938485,2,1.333290,-0.651115,-0.000086,0.000142,15000.0,54143.355,10091.149,182870.188,7,7,5
1773845938508,2,1.333290,-0.651115,-0.001746,0.000424,15000.0,54134.660,10419.884,182786.047,7,7,5
1773845938527,2,1.333290,-0.653384,-0.005444,-0.001486,15000.0,54282.688,10105.238,183797.719,7,7,4
1773845938528,2,1.333290,-0.660461,-0.003768,-0.001331,15000.0,54354.699,10098.084,183579.141,7,7,4
1773845938554,2,1.333290,-0.665359,0.006391,-0.000930,15000.0,54171.266,9899.014,183028.266,7,7,6
1773845938572,2,1.335297,-0.657051,-0.006824,-0.002278,15000.0,54012.008,10118.912,181030.844,7,7,3
1773845938596,2,1.335297,-0.665921,-0.002289,-0.002386,15000.0,54286.582,9914.916,181789.047,7,7,6
1773845938618,2,1.335297,-0.668897,0.007440,0.000190,15000.0,54063.719,10078.294,182453.672,7,7,5
1773845938634,2,1.335297,-0.659225,0.000885,0.001121,15000.0,54308.195,10130.137,182929.328,7,7,3
1773845938657,2,1.337180,-0.659225,0.000762,-0.000005,15000.0,54464.992,10302.754,183709.406,7,7,4
1773845938682,2,1.337180,-0.659225,-0.005225,0.000315,15000.0,53923.988,10174.181,181993.891,7,7,5
1773845938699,2,1.337180,-0.666018,-0.001086,0.000555,15000.0,54132.586,10227.056,181823.313,7,7,4
1773845938721,2,1.337180,-0.667430,-0.003338,-0.001600,15000.0,54196.094,10207.226,182239.672,7,7,4
1773845938745,2,1.338568,-0.671769,-0.001767,-0.002131,15000.0,54162.660,10159.307,182814.813,7,7,5
1773845938765,2,1.338568,-0.674066,0.000754,-0.002133,15000.0,54242.957,10404.285,183535.109,7,7,5
1773845938788,2,1.338568,-0.674066,-0.000036,-0.001095,15000.0,54158.793,10119.667,182519.391,7,7,5
1773845938806,2,1.338568,-0.674066,0.001829,-0.000511,15000.0,54211.988,10332.779,182476.453,7,7,3
1773845938830,2,1.338146,-0.671689,-0.008214,-0.001487,15000.0,54030.879,9964.551,182902.578,7,7,4
1773845938849,2,1.338146,-0.682366,-0.000873,-0.001308,15000.0,54062.449,10199.364,181561.750,7,7,5
1773845938850,2,1.338146,-0.682366,-0.005696,-0.002598,15000.0,54076.742,10087.361,182475.859,7,7,5
1773845938871,2,1.338146,-0.689771,-0.002330,-0.003057,15000.0,54293.094,10332.350,183948.719,7,7,4
1773845938895,2,1.338146,-0.692800,-0.001622,-0.003747,15000.0,54010.508,10102.699,182674.547,7,7,4
1773845938915,2,1.332980,-0.694909,0.002092,-0.001686,15000.0,53963.898,10116.089,182331.578,7,7,4
1773845938938,2,1.332980,-0.692190,-0.006102,-0.002732,15000.0,54055.543,10023.702,182048.609,7,7,5
1773845938955,2,1.332980,-0.700122,0.000366,-0.001519,15000.0,53964.461,10092.740,182148.188,7,7,4
1773845938979,2,1.332980,-0.700122,-0.000869,-0.001227,15000.0,54093.926,10085.979,182925.203,7,7,5
1773845938998,2,1.335613,-0.700122,-0.000189,-0.000941,15000.0,53848.539,10220.403,179557.500,7,7,5
1773845939021,2,1.335613,-0.700122,-0.002142,-0.001787,15000.0,54044.074,10153.936,182021.406,7,7,5
1773845939045,2,1.335613,-0.702906,0.001509,-0.000265,15000.0,54144.922,9960.938,183798.859,7,7,4
1773845939066,2,1.335613,-0.700944,-0.003003,-0.000939,15000.0,54401.125,10267.429,183720.266,7,7,5
1773845939083,2,1.336490,-0.704849,-0.002334,-0.001232,15000.0,54308.922,10051.066,183938.797,7,7,6
1773845939110,2,1.336490,-0.707882,0.000335,-0.001127,15000.0,54081.598,9994.536,183356.891,7,7,5
1773845939128,2,1.336490,-0.707882,-0.010274,-0.002753,15000.0,54064.441,10258.140,182104.469,7,7,3
1773845939148,2,1.336490,-0.721239,0.003948,-0.002266,15000.0,54208.105,10158.869,181940.500,7,7,6
1773845939171,2,1.337716,-0.716106,0.002699,-0.001125,15000.0,54074.645,10100.892,182016.297,7,7,4
1773845939172,2,1.337716,-0.712598,0.011595,0.001661,15000.0,54303.980,10345.881,183572.797,7,7,4
1773845939194,2,1.337716,-0.697524,-0.004822,0.000629,15000.0,53869.031,10096.121,181691.734,7,7,4
1773845939215,2,1.337716,-0.703793,0.000659,0.002816,15000.0,54089.258,9997.309,182986.219,7,7,4
1773845939237,2,1.337716,-0.703793,-0.002335,0.001559,15000.0,53988.441,10147.047,182058.156,7,7,4
1773845939255,2,1.339794,-0.706829,0.008011,0.002621,15000.0,54031.387,10196.339,183246.484,7,7,5
1773845939280,2,1.339794,-0.696415,-0.001266,0.000049,15000.0,54134.984,10035.638,183012.578,7,7,6
1773845939297,2,1.339794,-0.698061,-0.007080,-0.000402,15000.0,54275.789,10213.089,182833.234,7,7,5
1773845939320,2,1.339794,-0.707264,0.007500,0.000966,15000.0,54289.906,10210.582,182872.734,7,7,4
1773845939346,2,1.339211,-0.697514,-0.002827,0.000868,15000.0,54326.543,10069.046,184340.063,7,7,5
1773845939369,2,1.339211,-0.701189,-0.009310,-0.002597,15000.0,54077.293,10399.250,182014.703,7,7,5
1773845939387,2,1.339211,-0.713292,0.005074,-0.001328,15000.0,53921.316,10220.894,181584.500,7,7,4
1773845939404,2,1.339211,-0.706695,-0.000107,0.000066,15000.0,53929.480,10238.324,182134.188,7,7,6
1773845939430,2,1.339574,-0.706695,-0.008379,-0.003110,15000.0,54402.031,9952.385,184336.234,7,7,5
1773845939447,2,1.339574,-0.717589,0.000781,-0.002388,15000.0,53968.609,9933.052,181982.109,7,7,6
1773845939469,2,1.339574,-0.717589,-0.001974,-0.000921,15000.0,54020.574,10325.293,180905.547,7,7,6
1773845939487,2,1.339574,-0.720155,-0.000408,-0.002017,15000.0,53996.027,10249.279,181293.438,7,7,5
1773845939488,2,1.339574,-0.720155,-0.004676,-0.002931,15000.0,54030.961,9952.022,182191.703,7,7,6
1773845939513,2,1.334639,-0.726234,0.004284,-0.000399,15000.0,54034.578,10046.262,181693.453,7,7,5
1773845939530,2,1.334639,-0.720664,-0.003554,-0.001266,15000.0,54042.785,10147.660,181511.281,7,7,5
1773845939552,2,1.334639,-0.725285,0.004287,-0.000013,15000.0,54001.801,10282.934,181806.109,7,7,6
1773845939574,2,1.334639,-0.719711,-0.000553,-0.000042,15000.0,53935.305,9919.592,181718.078,7,7,5
1773845939599,2,1.333485,-0.719711,0.002485,0.001390,15000.0,54134.648,10769.205,182780.141,7,7,5
1773845939616,2,1.333485,-0.716480,-0.004661,-0.000399,15000.0,54269.957,10123.466,183795.313,7,7,4
1773845939638,2,1.333485,-0.722539,-0.007864,-0.001261,15000.0,54288.090,10044.363,184243.797,7,7,5
1773845939660,2,1.333485,-0.732763,-0.003924,-0.002903,15000.0,54117.367,10243.884,182257.406,7,7,6
1773845939683,2,1.335019,-0.737864,0.000898,-0.002613,15000.0,54042.184,10271.864,182685.094,7,7,5
1773845939705,2,1.335019,-0.737864,-0.001439,-0.003398,15000.0,54036.773,10167.861,181749.016,7,7,4
1773845939722,2,1.335019,-0.739734,-0.003565,-0.003179,15000.0,54164.352,10114.783,183478.359,7,7,4
1773845939750,2,1.335019,-0.744369,0.003821,-0.000842,15000.0,54317.578,10367.447,183809.578,7,7,4
1773845939766,2,1.335598,-0.739401,-0.005602,-0.001177,15000.0,54344.219,10183.525,183763.578,7,7,5
1773845939788,2,1.335598,-0.746684,0.005460,-0.000265,15000.0,54332.184,10491.007,184067.672,7,7,5
1773845939812,2,1.335598,-0.739586,-0.004089,-0.000795,15000.0,53942.516,10151.778,182026.531,7,7,5
1773845939813,2,1.335598,-0.744901,0.004193,0.000757,15000.0,54029.262,10205.441,182969.516,7,7,4
1773845939830,2,1.335598,-0.739450,0.003980,0.000788,15000.0,54109.402,10158.212,183633.422,7,7,5
1773845939852,2,1.338261,-0.734276,0.004239,0.002757,15000.0,54036.602,10042.347,182191.953,7,7,3
1773845939874,2,1.338261,-0.728765,-0.003747,0.000915,15000.0,53996.270,10078.921,182716.703,7,7,5
1773845939896,2,1.338261,-0.733637,-0.002173,0.001298,15000.0,54106.277,10211.359,181929.078,7,7,4
1773845939918,2,1.338261,-0.736462,-0.001162,0.000227,15000.0,54271.563,10245.740,184076.016,7,7,4
1773845939942,2,1.339145,-0.737973,0.002592,-0.000050,15000.0,54205.910,10046.525,182640.234,7,7,4
1773845939959,2,1.339145,-0.734604,0.004556,0.000013,15000.0,54116.855,10142.842,182467.813,7,7,5
1773845939982,2,1.339145,-0.728681,-0.001649,0.000433,15000.0,54076.277,10150.812,182670.359,7,7,6
1773845940006,2,1.339145,-0.730825,0.000851,0.001038,15000.0,53926.410,10162.782,181721.500,7,7,4
1773845940026,2,1.338838,-0.730825,0.003993,0.002068,15000.0,54035.164,10078.557,181285.328,7,7,6
1773845940046,2,1.338838,-0.725634,-0.007423,0.000065,15000.0,54277.824,10335.498,182932.141,7,7,5
1773845940064,2,1.338838,-0.735284,0.004633,0.000081,15000.0,53789.285,9887.902,181868.563,7,7,6
1773845940086,2,1.338838,-0.729261,-0.005315,-0.000652,15000.0,54041.574,9951.098,183114.609,7,7,4
1773845940107,2,1.337593,-0.736171,-0.000368,-0.000896,15000.0,54131.875,10277.244,182741.672,7,7,4
1773845940133,2,1.337593,-0.736171,0.000342,-0.001626,15000.0,54185.578,9845.696,183710.250,7,7,4
1773845940134,2,1.337593,-0.736171,-0.001627,-0.000467,15000.0,53678.074,10004.800,180208.953,7,7,5
1773845940151,2,1.337593,-0.738286,-0.002442,-0.001882,15000.0,53979.918,9786.681,181601.266,7,7,5
1773845940172,2,1.337593,-0.741461,-0.000645,-0.000948,15000.0,54244.809,10112.480,184448.766,7,7,5
1773845940197,2,1.332486,-0.741461,-0.003958,-0.001666,15000.0,54142.582,9942.329,183900.328,7,7,4
1773845940214,2,1.332486,-0.746607,-0.002170,-0.002168,15000.0,53882.336,9888.198,181745.797,7,7,5
1773845940237,2,1.332486,-0.749427,0.001225,-0.001598,15000.0,54004.391,10056.271,182742.047,7,7,5
1773845940256,2,1.332486,-0.747834,-0.002010,-0.001511,15000.0,53882.566,10228.097,182059.531,7,7,5
1773845940280,2,1.333767,-0.750447,0.002346,-0.000913,15000.0,53993.617,10233.406,181893.500,7,7,6
1773845940302,2,1.333767,-0.747397,-0.006114,-0.001344,15000.0,53997.684,10236.899,181629.281,7,7,4
1773845940322,2,1.333767,-0.755346,0.003976,-0.000115,15000.0,54264.254,10400.495,183123.203,7,7,5
1773845940341,2,1.333767,-0.750177,0.007037,0.001047,15000.0,53993.961,10165.766,181837.906,7,7,3
1773845940365,2,1.335650,-0.741030,-0.005290,0.000391,15000.0,53989.492,10030.975,182165.594,7,7,3
1773845940386,2,1.335650,-0.747907,-0.000450,-0.000168,15000.0,53978.309,9998.931,182328.313,7,7,5
1773845940408,2,1.335650,-0.747907,-0.000137,0.001027,15000.0,53910.676,10224.791,181889.031,7,7,5
1773845940429,2,1.335650,-0.747907,-0.001856,-0.000139,15000.0,53920.043,9946.334,182834.172,7,7,6
1773845940453,2,1.336200,-0.750319,-0.002723,-0.002091,15000.0,54046.281,10068.611,181771.359,7,7,6
1773845940453,2,1.336200,-0.753860,-0.000818,-0.001197,15000.0,54007.383,10137.605,181426.453,7,7,5
1773845940472,2,1.336200,-0.753860,0.006199,0.000133,15000.0,53939.035,10134.221,182201.516,7,7,4
1773845940490,2,1.336200,-0.745801,-0.003828,-0.000605,15000.0,54057.168,9912.295,183089.828,7,7,5
1773845940514,2,1.336200,-0.750778,0.001165,-0.000001,15000.0,54262.828,10010.855,182891.344,7,7,4
1773845940536,2,1.337307,-0.749264,0.008226,0.002189,15000.0,54079.512,9791.155,183100.016,7,7,5
1773845940559,2,1.337307,-0.738570,-0.003762,0.001600,15000.0,54108.207,10141.918,183305.359,7,7,3
1773845940577,2,1.337307,-0.743461,-0.011603,-0.001961,15000.0,54164.070,10186.282,182777.344,7,7,5
1773845940599,2,1.337307,-0.758546,-0.003051,-0.001805,15000.0,54013.430,10050.734,182102.672,7,7,3
1773845940621,2,1.339030,-0.762512,0.006589,-0.000720,15000.0,53975.953,10137.402,182351.078,7,7,3
1773845940643,2,1.339030,-0.753946,0.004456,-0.001474,15000.0,54103.746,10161.757,182177.094,7,7,5
1773845940661,2,1.339030,-0.748154,0.000839,-0.000554,15000.0,53997.664,10105.807,181216.266,7,7,4
1773845940683,2,1.339030,-0.748154,0.000274,0.001821,15000.0,54184.957,9864.856,183409.016,7,7,5
1773845940706,2,1.339283,-0.748154,0.001142,0.002660,15000.0,54302.629,10177.776,184281.047,7,7,6
1773845940729,2,1.339283,-0.746670,0.001206,0.001583,15000.0,54146.164,10221.981,182345.344,7,7,4
1773845940751,2,1.339283,-0.745103,0.002121,0.001116,15000.0,54102.113,10263.871,182807.781,7,7,5
1773845940769,2,1.339283,-0.742346,-0.003301,0.000288,15000.0,54260.719,10191.733,182918.313,7,7,5
1773845940770,2,1.339283,-0.746638,0.005340,0.001301,15000.0,54056.492,10265.692,182066.953,7,7,6
1773845940797,2,1.334299,-0.739695,-0.002137,0.000646,15000.0,53997.359,9989.366,182233.063,7,7,6
1773845940814,2,1.334299,-0.742473,-0.002496,-0.000095,15000.0,53868.945,10109.236,182226.953,7,7,4
1773845940836,2,1.334299,-0.745718,0.002357,-0.000047,15000.0,53971.484,9798.266,181793.672,7,7,5
1773845940855,2,1.334299,-0.742654,0.010329,0.002679,15000.0,54183.984,9921.647,183174.922,7,7,5
1773845940880,2,1.333023,-0.729226,-0.002434,0.001124,15000.0,54055.750,10083.753,181773.031,7,7,5
1773845940897,2,1.333023,-0.732390,-0.001643,0.001223,15000.0,54199.559,9981.818,183297.469,7,7,5
1773845940919,2,1.333023,-0.734526,-0.000047,0.001712,15000.0,53824.543,9875.669,181483.781,7,7,5
1773845940944,2,1.333023,-0.734526,-0.001072,0.001027,15000.0,53832.430,9876.897,180414.578,7,7,5
1773845940961,2,1.336370,-0.735920,0.002170,-0.000605,15000.0,53863.363,9845.936,181386.391,7,7,6
1773845940983,2,1.336370,-0.733099,0.003595,0.000601,15000.0,53976.441,9840.137,182637.844,7,7,4
1773845941007,2,1.336370,-0.728425,-0.000357,0.000858,15000.0,53875.328,9972.800,181231.813,7,7,5
1773845941029,2,1.336370,-0.728425,-0.005359,-0.000204,15000.0,54145.227,10228.181,181723.938,7,7,4
1773845941047,2,1.337081,-0.735391,0.001983,0.000407,15000.0,54257.121,9951.006,183268.109,7,7,4
1773845941068,2,1.337081,-0.732813,-0.000428,-0.000113,15000.0,53936.863,9936.962,182711.406,7,7,5
1773845941091,2,1.337081,-0.732813,0.002144,-0.000403,15000.0,53996.879,10062.827,181421.313,7,7,5
1773845941092,2,1.337081,-0.730026,-0.004810,-0.001294,15000.0,53943.539,9842.563,182886.500,7,7,6
1773845941111,2,1.337081,-0.736279,-0.000028,-0.000228,15000.0,54018.418,10049.889,181158.328,7,7,5
1773845941135,2,1.338312,-0.736279,0.006123,0.000600,15000.0,53914.949,9993.993,182666.422,7,7,4
1773845941154,2,1.338312,-0.728319,0.000141,0.000714,15000.0,54209.520,10008.003,183658.234,7,7,4
1773845941176,2,1.338312,-0.728319,-0.000514,0.000182,15000.0,53996.184,10124.306,182118.672,7,7,5
1773845941198,2,1.338312,-0.728319,-0.003902,0.000364,15000.0,54089.184,10006.356,182614.969,7,7,5
1773845941216,2,1.340497,-0.733392,0.002424,0.000854,15000.0,53848.703,9905.079,181842.938,7,7,4
1773845941240,2,1.340497,-0.730241,0.003869,0.000403,15000.0,54034.777,9758.505,183430.328,7,7,4
1773845941263,2,1.340497,-0.725212,0.004392,0.001254,15000.0,54080.000,9951.703,183445.313,7,7,4
1773845941280,2,1.340497,-0.719502,-0.000002,0.001356,15000.0,54155.535,10112.058,183211.641,7,7,4
1773845941302,2,1.342151,-0.719502,-0.000585,0.002019,15000.0,53907.824,10272.917,181285.156,7,7,5
1773845941322,2,1.342151,-0.719502,-0.002234,0.001088,15000.0,53932.656,9909.122,182466.063,7,7,5
1773845941345,2,1.342151,-0.722406,0.003113,0.000937,15000.0,54116.223,9926.794,183423.578,7,7,4
1773845941367,2,1.342151,-0.718359,-0.000194,0.000020,15000.0,53948.188,9987.034,181943.844,7,7,4
1773845941391,2,1.341261,-0.718359,-0.000180,-0.000016,15000.0,54070.566,10369.205,183453.594,7,7,4
1773845941411,2,1.341261,-0.718359,0.000783,0.000258,15000.0,54116.820,10143.651,183058.297,7,7,6
1773845941412,2,1.341261,-0.718359,-0.003555,-0.000007,15000.0,54117.566,9901.006,183356.484,7,7,6
1773845941429,2,1.341261,-0.722980,0.005001,0.000371,15000.0,53871.352,10032.729,181523.453,7,7,5
1773845941451,2,1.341261,-0.716479,-0.003844,-0.000359,15000.0,54009.672,9860.561,181459.328,7,7,5
1773845941475,2,1.336527,-0.721476,-0.001959,-0.000715,15000.0,53853.336,9874.862,181649.109,7,7,4
1773845941496,2,1.336527,-0.724024,-0.000008,-0.000873,15000.0,54099.801,10414.832,183023.344,7,7,4
1773845941518,2,1.336527,-0.724024,0.001133,0.000064,15000.0,53984.398,9753.318,182422.047,7,7,5
1773845941538,2,1.336527,-0.722550,-0.000786,-0.001093,15000.0,53978.730,10360.554,181524.547,7,7,5
1773845941559,2,1.337508,-0.722550,-0.001254,-0.000575,15000.0,54071.078,10302.143,182402.078,7,7,4
1773845941582,2,1.337508,-0.724180,0.005565,0.000930,15000.0,54102.945,10167.482,182095.281,7,7,5
1773845941604,2,1.337508,-0.716946,-0.000864,0.000759,15000.0,53925.402,10035.521,181784.516,7,7,6
1773845941623,2,1.337508,-0.716946,0.000983,0.000729,15000.0,54193.848,10083.107,183492.516,7,7,3
1773845941645,2,1.338629,-0.716946,0.005031,0.001892,15000.0,54082.473,10212.360,182849.438,7,7,4
1773845941667,2,1.338629,-0.710406,0.001310,0.002405,15000.0,54047.055,10319.394,182454.656,7,7,4
1773845941690,2,1.338629,-0.708703,0.003222,0.001936,15000.0,53939.117,10345.706,181670.438,7,7,4
1773845941710,2,1.338629,-0.704514,-0.000839,0.001941,15000.0,54073.895,10108.816,182897.234,7,7,5
1773845941733,2,1.339789,-0.704514,-0.001591,0.001427,15000.0,54118.645,9960.077,181475.281,7,7,5
1773845941734,2,1.339789,-0.706582,0.000029,0.000426,15000.0,54210.547,10350.933,182504.266,7,7,5
1773845941752,2,1.339789,-0.706582,-0.003570,-0.000550,15000.0,54000.969,9966.435,181859.484,7,7,4
1773845941776,2,1.339789,-0.711223,0.007225,0.000251,15000.0,54049.637,10124.623,182451.406,7,7,4
1773845941794,2,1.339789,-0.701831,-0.000290,0.000360,15000.0,54035.020,10127.639,181404.031,7,7,2
1773845941818,2,1.341846,-0.701831,-0.005461,-0.000414,15000.0,53769.770,9871.720,180140.750,7,7,5
1773845941836,2,1.341846,-0.708930,-0.002192,-0.000858,15000.0,54086.082,10231.736,181695.828,7,7,5
1773845941855,2,1.341846,-0.711780,0.002203,0.000297,15000.0,53987.617,10145.576,181244.359,7,7,4
1773845941879,2,1.341846,-0.708916,-0.000673,-0.001283,15000.0,54340.117,10354.300,182343.031,7,7,5
1773845941901,2,1.342772,-0.708916,0.004308,-0.000363,15000.0,54217.477,10453.812,182612.391,7,7,5
1773845941921,2,1.342772,-0.703316,-0.000263,0.000677,15000.0,54194.246,9946.162,184015.578,7,7,4
1773845941945,2,1.342772,-0.703316,-0.005002,0.000115,15000.0,54114.969,9919.365,182301.313,7,7,4
1773845941962,2,1.342772,-0.709819,-0.000262,-0.000379,15000.0,54149.219,9909.221,182131.781,7,7,4
1773845941989,2,1.342485,-0.709819,0.003713,0.000499,15000.0,54158.750,10032.380,181858.031,7,7,5
1773845942009,2,1.342485,-0.704991,-0.003408,-0.001045,15000.0,54172.500,10056.229,182842.766,7,7,5
1773845942027,2,1.342485,-0.709422,0.004048,-0.000182,15000.0,54050.500,10059.184,182375.172,7,7,6
1773845942050,2,1.342485,-0.704159,-0.004604,-0.000103,15000.0,54016.715,9884.123,183173.000,7,7,4
1773845942050,2,1.342485,-0.710145,0.002356,0.000421,15000.0,54065.820,10060.076,183232.563,7,7,5
1773845942077,2,1.336870,-0.707082,0.004057,0.000490,15000.0,53971.070,10366.701,181351.844,7,7,6
1773845942094,2,1.336870,-0.701808,-0.004459,0.000280,15000.0,54018.633,10226.475,181171.078,8,8,4
1773845942116,2,1.336870,-0.707605,-0.001524,-0.000835,15000.0,54275.879,10605.859,183307.109,7,7,4
1773845942135,2,1.336870,-0.709586,0.001328,0.000352,15000.0,54527.297,10178.061,183886.438,8,8,5
1773845942160,2,1.334680,-0.707860,0.006400,0.001160,15000.0,54510.375,10115.529,183085.031,8,8,7
1773845942178,2,1.334680,-0.699540,0.005263,0.001402,15000.0,54381.328,10137.479,182662.844,7,7,5
1773845942200,2,1.334680,-0.692698,0.003337,0.002961,15000.0,54663.988,9914.675,183558.781,8,8,6
1773845942224,2,1.334680,-0.688360,0.002111,0.003688,15000.0,54447.168,9852.752,183918.047,8,8,6
1773845942245,2,1.331641,-0.685616,-0.007899,0.001842,15000.0,54403.695,10142.339,183162.094,8,8,6
1773845942261,2,1.331641,-0.695884,-0.003304,-0.000098,15000.0,54319.262,10170.005,183809.219,8,8,5
1773845942283,2,1.331641,-0.700180,-0.003129,-0.001777,15000.0,54161.270,10288.177,181278.813,8,8,5
1773845942308,2,1.331641,-0.704248,0.002960,-0.001852,15000.0,54239.105,9977.795,182540.563,7,7,5
1773845942327,2,1.332163,-0.700401,-0.003462,-0.002967,15000.0,54211.293,10081.772,182818.203,7,7,2
1773845942349,2,1.332163,-0.704902,0.002100,-0.000967,15000.0,54357.945,10366.203,183808.094,8,8,7
1773845942371,2,1.332163,-0.702172,0.009039,0.001501,15000.0,54130.734,10007.476,181814.547,8,8,4
1773845942372,2,1.332163,-0.690421,-0.001687,0.001790,15000.0,54505.281,9970.878,183638.406,8,8,6
1773845942391,2,1.332163,-0.692613,0.001806,0.001559,15000.0,54488.629,9996.614,184292.844,8,8,5
1773845942415,2,1.330648,-0.690266,-0.001095,0.002033,15000.0,54329.316,9894.082,184587.391,8,8,6
1773845942431,2,1.330648,-0.691689,0.008176,0.003248,15000.0,54383.559,9910.513,184640.766,8,8,5
1773845942459,2,1.330648,-0.681060,0.004189,0.002278,15000.0,54178.355,9803.534,183424.953,8,8,7
1773845942476,2,1.330648,-0.675614,0.006098,0.003835,15000.0,54278.160,10184.462,183550.219,7,7,4
1773845942500,2,1.329985,-0.667687,-0.001571,0.003159,15000.0,54323.164,9960.033,184059.781,7,7,5
1773845942518,2,1.329985,-0.669729,-0.007451,0.001888,15000.0,54174.402,9821.588,182540.953,8,8,7
1773845942543,2,1.329985,-0.679416,-0.000388,0.000175,15000.0,54290.004,9960.799,184442.453,7,7,6
1773845942560,2,1.329985,-0.679416,0.000086,-0.000645,15000.0,54657.168,10130.115,183261.500,8,8,6
1773845942583,2,1.330954,-0.679416,-0.003918,-0.002648,15000.0,53877.598,9750.310,179654.188,7,7,5
1773845942606,2,1.330954,-0.684509,0.001885,-0.001957,15000.0,54215.566,10107.509,183203.109,7,7,5
1773845942624,2,1.330954,-0.682058,0.004869,0.000507,15000.0,53965.367,10462.219,182460.906,7,7,3
1773845942647,2,1.330954,-0.675729,-0.002830,0.000018,15000.0,54332.977,10431.225,183041.297,8,8,7
1773845942670,2,1.325936,-0.679408,0.001997,0.000401,15000.0,54279.965,9903.284,182262.563,8,8,6
1773845942687,2,1.325936,-0.676812,0.002207,0.001626,15000.0,54597.648,9620.438,183382.672,8,8,7
1773845942688,2,1.325936,-0.673942,-0.003489,0.000551,15000.0,54775.539,9901.137,185868.594,8,8,5
1773845942710,2,1.325936,-0.678478,-0.005617,-0.001546,15000.0,54539.875,9766.972,184045.703,7,7,6
1773845942731,2,1.325936,-0.685780,-0.003576,-0.001695,15000.0,54515.816,10167.098,184218.172,8,8,6
1773845942754,2,1.318207,-0.690429,-0.006777,-0.003450,15000.0,54340.539,10815.560,183222.188,7,7,4
1773845942777,2,1.318207,-0.699239,-0.006459,-0.005184,15000.0,54077.379,9992.435,183380.313,7,7,5
1773845942798,2,1.318207,-0.707636,0.008864,-0.002713,15000.0,54417.668,10282.122,185728.094,7,7,5
1773845942819,2,1.318207,-0.696113,0.003152,-0.000959,15000.0,54465.563,10150.659,184796.766,7,7,6
1773845942842,2,1.317931,-0.692015,-0.003947,-0.001033,15000.0,54403.512,10314.614,184401.328,7,7,4
1773845942864,2,1.317931,-0.697146,-0.002479,-0.000174,15000.0,54564.215,10267.421,184766.188,7,7,2
1773845942883,2,1.317931,-0.700369,-0.006716,-0.000225,15000.0,54537.211,10194.903,185174.250,8,8,5
1773845942901,2,1.317931,-0.709100,-0.007398,-0.003478,15000.0,54748.902,10047.384,185927.750,8,8,6
1773845942926,2,1.314976,-0.718717,0.001339,-0.003840,15000.0,54653.043,10277.106,186054.859,8,8,6
1773845942948,2,1.314976,-0.716977,-0.005248,-0.004100,15000.0,54880.629,10502.982,187091.781,8,8,7
1773845942966,2,1.314976,-0.723799,0.007099,-0.002185,15000.0,54838.191,10198.545,186162.219,8,8,4
